u,v,edge_type,count,prop,sum,undirected_props
Worry_8,L3,undirected,0,0,154,0.06493506493506493
Worry_8,L4,u->v,0,0,154,0.025974025974025976
Worry_8,L4,undirected,0,0,154,0.025974025974025976
Worry_8,L5,undirected,0,0,154,0.8701298701298701
Worry_8,L6,u->v,0,0,154,0.03896103896103896
Worry_8,L6,undirected,0,0,154,0.03896103896103896
Worry_8,L7,u->v,0,0,154,0.006493506493506494
Worry_8,L7,undirected,0,0,154,0.006493506493506494
Worry_8,L8,u->v,0,0,154,0
Worry_8,L8,v->u,0,0,154,0
Worry_8,L8,undirected,0,0,154,0
Worry_8,L9,u->v,0,0,154,0.012987012987012988
Worry_8,L9,undirected,0,0,154,0.012987012987012988
Worry_8,L10,u->v,0,0,154,0.006493506493506494
Worry_8,L10,v->u,0,0,154,0.006493506493506494
Worry_9,MistrustB_1,v->u,0,0,154,0.09090909090909091
Worry_9,MistrustB_2,v->u,0,0,154,0.1038961038961039
Worry_9,MistrustB_2,undirected,0,0,154,0.1038961038961039
Worry_9,MistrustB_3,v->u,0,0,154,0.08441558441558442
Worry_9,MistrustB_3,undirected,0,0,154,0.08441558441558442
Worry_9,MistrustB_4,v->u,0,0,154,0.09740259740259741
Worry_9,MistrustB_5,v->u,0,0,154,0.09740259740259741
Worry_9,MistrustB_5,undirected,0,0,154,0.09740259740259741
Worry_9,MistrustB_6,v->u,0,0,154,0.09090909090909091
Worry_9,MistrustB_6,undirected,0,0,154,0.09090909090909091
Worry_9,MistrustB_7,v->u,0,0,154,0.09090909090909091
Worry_9,MistrustB_7,undirected,0,0,154,0.09090909090909091
Worry_9,MistrustB_8,v->u,0,0,154,0.12987012987012986
Worry_9,MistrustB_9,v->u,0,0,154,0.09740259740259741
Worry_9,MistrustB_10,v->u,0,0,154,0.1038961038961039
Worry_9,MistrustB_10,undirected,0,0,154,0.1038961038961039
Worry_9,Sleep_1,undirected,0,0,154,0.05844155844155845
Worry_9,Sleep_2,undirected,0,0,154,0.03896103896103896
Worry_9,Sleep_3,v->u,0,0,154,0.06493506493506493
Worry_9,Sleep_3,undirected,0,0,154,0.06493506493506493
Worry_9,Sleep_4,v->u,0,0,154,0.025974025974025976
Worry_9,Sleep_4,undirected,0,0,154,0.025974025974025976
Worry_9,Sleep_5,v->u,0,0,154,0.045454545454545456
Worry_9,Sleep_5,undirected,0,0,154,0.045454545454545456
Worry_9,Sleep_6,v->u,0,0,154,0.05844155844155844
Worry_9,Sleep_6,undirected,0,0,154,0.05844155844155844
Worry_9,Sleep_7,v->u,0,0,154,0.045454545454545456
Worry_9,Sleep_7,undirected,0,0,154,0.045454545454545456
Worry_9,L1,u->v,0,0,154,0.032467532467532464
Worry_9,L1,undirected,0,0,154,0.032467532467532464
Worry_9,L2,undirected,0,0,154,0.012987012987012988
Worry_9,L4,u->v,0,0,154,0.01948051948051948
Worry_9,L4,undirected,0,0,154,0.01948051948051948
Worry_9,L5,u->v,0,0,154,0.8766233766233766
Worry_9,L5,undirected,0,0,154,0.8766233766233766
Worry_9,L6,undirected,0,0,154,0.051948051948051945
Worry_9,L7,v->u,0,0,154,0.006493506493506494
Worry_9,L7,undirected,0,0,154,0.006493506493506494
Worry_9,L8,u->v,0,0,154,0
Worry_9,L8,v->u,0,0,154,0
Worry_9,L8,undirected,0,0,154,0
Worry_9,L9,undirected,0,0,154,0.032467532467532464
Worry_9,L10,u->v,0,0,154,0
Worry_9,L10,v->u,0,0,154,0
Worry_9,L10,undirected,0,0,154,0
Worry_10,MistrustB_1,v->u,0,0,154,0.032467532467532464
Worry_10,MistrustB_1,undirected,0,0,154,0.032467532467532464
Worry_10,MistrustB_3,v->u,0,0,154,0.06493506493506493
Worry_10,MistrustB_6,undirected,0,0,154,0.03246753246753247
Worry_10,MistrustB_7,undirected,0,0,154,0.05194805194805195
Worry_10,MistrustB_9,undirected,0,0,154,0.07792207792207792
Worry_10,MistrustB_10,v->u,0,0,154,0.025974025974025976
Worry_10,MistrustB_10,undirected,0,0,154,0.025974025974025976
Worry_10,Sleep_5,undirected,0,0,154,0.05194805194805195
Worry_10,L2,undirected,0,0,154,0.18831168831168832
Worry_10,L3,u->v,0,0,154,0.2662337662337662
Worry_10,L4,u->v,0,0,154,0.05844155844155845
Worry_10,L5,undirected,0,0,154,0.18181818181818182
Worry_10,L10,undirected,0,0,154,0.1103896103896104
MistrustB_1,MistrustB_3,undirected,0,0,154,0.05194805194805195
MistrustB_1,MistrustB_4,undirected,0,0,154,0.06493506493506494
MistrustB_1,MistrustB_5,undirected,0,0,154,0.05194805194805195
MistrustB_1,MistrustB_6,undirected,0,0,154,0.09090909090909091
MistrustB_1,MistrustB_7,undirected,0,0,154,0.09740259740259741
MistrustB_1,MistrustB_10,undirected,0,0,154,0.09090909090909091
MistrustB_1,Sleep_1,u->v,0,0,154,0.012987012987012988
MistrustB_1,Sleep_1,undirected,0,0,154,0.012987012987012988
MistrustB_1,Sleep_2,u->v,0,0,154,0.012987012987012988
MistrustB_1,Sleep_2,undirected,0,0,154,0.012987012987012988
MistrustB_1,Sleep_3,u->v,0,0,154,0.006493506493506494
MistrustB_1,Sleep_3,undirected,0,0,154,0.006493506493506494
MistrustB_1,Sleep_4,u->v,0,0,154,0.006493506493506494
MistrustB_1,Sleep_4,undirected,0,0,154,0.006493506493506494
MistrustB_1,Sleep_5,u->v,0,0,154,0.025974025974025976
MistrustB_1,Sleep_5,undirected,0,0,154,0.025974025974025976
MistrustB_1,Sleep_6,u->v,0,0,154,0.006493506493506494
MistrustB_1,Sleep_6,undirected,0,0,154,0.006493506493506494
MistrustB_1,Sleep_7,u->v,0,0,154,0.01948051948051948
MistrustB_1,Sleep_7,undirected,0,0,154,0.01948051948051948
MistrustB_1,L1,u->v,0,0,154,0.032467532467532464
MistrustB_1,L1,undirected,0,0,154,0.032467532467532464
MistrustB_1,L2,u->v,0,0,154,0.032467532467532464
MistrustB_1,L2,undirected,0,0,154,0.032467532467532464
MistrustB_1,L3,undirected,0,0,154,0.5844155844155844
MistrustB_1,L4,u->v,0,0,154,0.045454545454545456
MistrustB_1,L5,undirected,0,0,154,0.025974025974025976
MistrustB_1,L6,u->v,0,0,154,0.032467532467532464
MistrustB_1,L6,undirected,0,0,154,0.032467532467532464
MistrustB_1,L7,u->v,0,0,154,0.3961038961038961
MistrustB_1,L8,u->v,0,0,154,0.012987012987012988
MistrustB_1,L8,undirected,0,0,154,0.012987012987012988
MistrustB_1,L9,u->v,0,0,154,0.045454545454545456
MistrustB_1,L9,undirected,0,0,154,0.045454545454545456
MistrustB_1,L10,u->v,0,0,154,0.012987012987012988
MistrustB_1,L10,undirected,0,0,154,0.012987012987012988
MistrustB_2,MistrustB_3,undirected,0,0,154,0.07792207792207792
MistrustB_2,MistrustB_4,undirected,0,0,154,0.025974025974025976
MistrustB_2,MistrustB_5,undirected,0,0,154,0.1168831168831169
MistrustB_2,MistrustB_6,undirected,0,0,154,0.03896103896103896
MistrustB_2,MistrustB_7,undirected,0,0,154,0.032467532467532464
MistrustB_2,MistrustB_9,undirected,0,0,154,0.07792207792207792
MistrustB_2,Sleep_1,undirected,0,0,154,0.01948051948051948
MistrustB_2,Sleep_2,u->v,0,0,154,0.012987012987012988
MistrustB_2,Sleep_2,undirected,0,0,154,0.012987012987012988
MistrustB_2,Sleep_3,undirected,0,0,154,0.025974025974025976
MistrustB_2,Sleep_4,undirected,0,0,154,0.01948051948051948
MistrustB_2,Sleep_5,undirected,0,0,154,0.032467532467532464
MistrustB_2,Sleep_6,undirected,0,0,154,0.01948051948051948
MistrustB_2,L1,u->v,0,0,154,0.05844155844155845
MistrustB_2,L2,undirected,0,0,154,0.045454545454545456
MistrustB_2,L3,u->v,0,0,154,0.5909090909090908
MistrustB_2,L4,u->v,0,0,154,0.006493506493506494
MistrustB_2,L4,undirected,0,0,154,0.006493506493506494
MistrustB_2,L5,u->v,0,0,154,0.006493506493506494
MistrustB_2,L5,undirected,0,0,154,0.006493506493506494
MistrustB_2,L6,u->v,0,0,154,0.09740259740259741
MistrustB_2,L6,undirected,0,0,154,0.09740259740259741
MistrustB_2,L7,u->v,0,0,154,0.2987012987012987
MistrustB_2,L7,undirected,0,0,154,0.2987012987012987
MistrustB_2,L8,undirected,0,0,154,0.01948051948051948
MistrustB_2,L9,u->v,0,0,154,0.045454545454545456
MistrustB_2,L9,undirected,0,0,154,0.045454545454545456
MistrustB_2,L10,u->v,0,0,154,0.025974025974025976
MistrustB_2,L10,undirected,0,0,154,0.025974025974025976
MistrustB_3,MistrustB_4,undirected,0,0,154,0.05844155844155845
MistrustB_3,MistrustB_5,undirected,0,0,154,0.08441558441558442
MistrustB_3,MistrustB_6,undirected,0,0,154,0.15584415584415584
MistrustB_3,MistrustB_7,undirected,0,0,154,0.21428571428571427
MistrustB_3,MistrustB_9,undirected,0,0,154,0.16883116883116883
MistrustB_3,MistrustB_10,undirected,0,0,154,0.21428571428571427
MistrustB_3,Sleep_1,undirected,0,0,154,0.012987012987012988
MistrustB_3,Sleep_2,undirected,0,0,154,0.01948051948051948
MistrustB_3,Sleep_3,undirected,0,0,154,0.01948051948051948
MistrustB_3,Sleep_4,u->v,0,0,154,0.025974025974025976
MistrustB_3,Sleep_5,u->v,0,0,154,0.01948051948051948
MistrustB_3,Sleep_5,undirected,0,0,154,0.01948051948051948
MistrustB_3,Sleep_7,undirected,0,0,154,0.01948051948051948
MistrustB_3,L1,undirected,0,0,154,0.09740259740259741
MistrustB_3,L2,u->v,0,0,154,0.045454545454545456
MistrustB_3,L2,undirected,0,0,154,0.045454545454545456
MistrustB_3,L3,undirected,0,0,154,0.551948051948052
MistrustB_3,L5,u->v,0,0,154,0.03246753246753247
MistrustB_3,L6,undirected,0,0,154,0.07792207792207792
MistrustB_3,L7,undirected,0,0,154,0.33116883116883117
MistrustB_3,L8,undirected,0,0,154,0.01948051948051948
MistrustB_3,L9,u->v,0,0,154,0.05844155844155844
MistrustB_3,L9,undirected,0,0,154,0.05844155844155844
MistrustB_3,L10,undirected,0,0,154,0.03246753246753247
MistrustB_4,MistrustB_6,undirected,0,0,154,0.045454545454545456
MistrustB_4,MistrustB_7,undirected,0,0,154,0.025974025974025976
MistrustB_4,MistrustB_8,undirected,0,0,154,0.18181818181818182
MistrustB_4,Sleep_1,u->v,0,0,154,0.025974025974025976
MistrustB_4,Sleep_2,u->v,0,0,154,0.012987012987012988
MistrustB_4,Sleep_3,u->v,0,0,154,0
MistrustB_4,Sleep_3,v->u,0,0,154,0
MistrustB_4,Sleep_3,undirected,0,0,154,0
MistrustB_4,Sleep_4,u->v,0,0,154,0.012987012987012988
MistrustB_4,Sleep_4,undirected,0,0,154,0.012987012987012988
MistrustB_4,Sleep_5,undirected,0,0,154,0.025974025974025976
MistrustB_4,Sleep_6,undirected,0,0,154,0.012987012987012988
MistrustB_4,Sleep_7,u->v,0,0,154,0.012987012987012988
MistrustB_4,Sleep_7,undirected,0,0,154,0.012987012987012988
MistrustB_4,L1,u->v,0,0,154,0.05194805194805195
MistrustB_4,L2,u->v,0,0,154,0.03896103896103896
MistrustB_4,L2,undirected,0,0,154,0.03896103896103896
MistrustB_4,L3,u->v,0,0,154,0.6363636363636364
MistrustB_4,L4,u->v,0,0,154,0.025974025974025976
MistrustB_4,L4,undirected,0,0,154,0.025974025974025976
MistrustB_4,L5,u->v,0,0,154,0
MistrustB_4,L5,v->u,0,0,154,0
MistrustB_4,L5,undirected,0,0,154,0
MistrustB_4,L6,u->v,0,0,154,0.032467532467532464
MistrustB_4,L6,undirected,0,0,154,0.032467532467532464
MistrustB_4,L7,u->v,0,0,154,0.34415584415584416
MistrustB_4,L8,undirected,0,0,154,0.025974025974025976
MistrustB_4,L9,u->v,0,0,154,0.01948051948051948
MistrustB_4,L9,undirected,0,0,154,0.01948051948051948
MistrustB_4,L10,u->v,0,0,154,0.01948051948051948
MistrustB_4,L10,undirected,0,0,154,0.01948051948051948
MistrustB_5,MistrustB_6,undirected,0,0,154,0.07792207792207792
MistrustB_5,MistrustB_7,undirected,0,0,154,0.09090909090909091
MistrustB_5,Sleep_1,undirected,0,0,154,0.025974025974025976
MistrustB_5,Sleep_2,undirected,0,0,154,0.025974025974025976
MistrustB_5,Sleep_3,undirected,0,0,154,0.025974025974025976
MistrustB_5,Sleep_4,undirected,0,0,154,0.012987012987012988
MistrustB_5,Sleep_5,u->v,0,0,154,0.012987012987012988
MistrustB_5,Sleep_5,undirected,0,0,154,0.012987012987012988
MistrustB_5,Sleep_6,undirected,0,0,154,0.01948051948051948
MistrustB_5,Sleep_7,undirected,0,0,154,0.032467532467532464
MistrustB_5,L1,u->v,0,0,154,0.032467532467532464
MistrustB_5,L1,undirected,0,0,154,0.032467532467532464
MistrustB_5,L2,undirected,0,0,154,0.05194805194805195
MistrustB_5,L3,u->v,0,0,154,0.5194805194805194
MistrustB_5,L3,undirected,0,0,154,0.5194805194805194
MistrustB_5,L4,u->v,0,0,154,0.025974025974025976
MistrustB_5,L4,undirected,0,0,154,0.025974025974025976
MistrustB_5,L5,undirected,0,0,154,0.025974025974025976
MistrustB_5,L6,undirected,0,0,154,0.2077922077922078
MistrustB_5,L7,u->v,0,0,154,0.21428571428571427
MistrustB_5,L7,undirected,0,0,154,0.21428571428571427
MistrustB_5,L8,u->v,0,0,154,0
MistrustB_5,L8,v->u,0,0,154,0
MistrustB_5,L8,undirected,0,0,154,0
MistrustB_5,L9,u->v,0,0,154,0.14285714285714285
MistrustB_5,L9,undirected,0,0,154,0.14285714285714285
MistrustB_5,L10,undirected,0,0,154,0.03246753246753247
MistrustB_6,MistrustB_7,undirected,0,0,154,0.07142857142857142
MistrustB_6,MistrustB_8,undirected,0,0,154,0.09090909090909091
MistrustB_6,MistrustB_10,undirected,0,0,154,0.032467532467532464
MistrustB_6,Sleep_1,undirected,0,0,154,0.032467532467532464
MistrustB_6,Sleep_3,undirected,0,0,154,0.03896103896103896
MistrustB_6,Sleep_4,u->v,0,0,154,0.006493506493506494
MistrustB_6,Sleep_4,undirected,0,0,154,0.006493506493506494
MistrustB_6,Sleep_5,u->v,0,0,154,0.025974025974025976
MistrustB_6,Sleep_5,undirected,0,0,154,0.025974025974025976
MistrustB_6,Sleep_6,u->v,0,0,154,0.006493506493506494
MistrustB_6,Sleep_6,undirected,0,0,154,0.006493506493506494
MistrustB_6,Sleep_7,undirected,0,0,154,0.012987012987012988
MistrustB_6,L1,undirected,0,0,154,0.045454545454545456
MistrustB_6,L2,u->v,0,0,154,0.06493506493506493
MistrustB_6,L3,u->v,0,0,154,0.577922077922078
MistrustB_6,L4,u->v,0,0,154,0.03896103896103896
MistrustB_6,L4,undirected,0,0,154,0.03896103896103896
MistrustB_6,L5,v->u,0,0,154,0.01948051948051948
MistrustB_6,L7,u->v,0,0,154,0.37662337662337664
MistrustB_6,L8,undirected,0,0,154,0.03896103896103896
MistrustB_6,L9,u->v,0,0,154,0.025974025974025976
MistrustB_6,L9,undirected,0,0,154,0.025974025974025976
MistrustB_6,L10,u->v,0,0,154,0.03896103896103896
MistrustB_7,MistrustB_8,undirected,0,0,154,0.09740259740259741
MistrustB_7,MistrustB_9,undirected,0,0,154,0.2012987012987013
MistrustB_7,Sleep_1,u->v,0,0,154,0.006493506493506494
MistrustB_7,Sleep_1,undirected,0,0,154,0.006493506493506494
MistrustB_7,Sleep_3,v->u,0,0,154,0.006493506493506494
MistrustB_7,Sleep_3,undirected,0,0,154,0.006493506493506494
MistrustB_7,Sleep_4,undirected,0,0,154,0.012987012987012988
MistrustB_7,Sleep_5,u->v,0,0,154,0.025974025974025976
MistrustB_7,Sleep_6,u->v,0,0,154,0.012987012987012988
MistrustB_7,Sleep_6,undirected,0,0,154,0.012987012987012988
MistrustB_7,Sleep_7,undirected,0,0,154,0.032467532467532464
MistrustB_7,L1,u->v,0,0,154,0.03896103896103896
MistrustB_7,L1,undirected,0,0,154,0.03896103896103896
MistrustB_7,L2,u->v,0,0,154,0.032467532467532464
MistrustB_7,L2,undirected,0,0,154,0.032467532467532464
MistrustB_7,L3,u->v,0,0,154,0.6168831168831169
MistrustB_7,L3,undirected,0,0,154,0.6168831168831169
MistrustB_7,L4,u->v,0,0,154,0.032467532467532464
MistrustB_7,L4,undirected,0,0,154,0.032467532467532464
MistrustB_7,L5,u->v,0,0,154,0.012987012987012988
MistrustB_7,L5,undirected,0,0,154,0.012987012987012988
MistrustB_7,L6,u->v,0,0,154,0.07792207792207792
MistrustB_7,L7,u->v,0,0,154,0.2987012987012987
MistrustB_7,L7,undirected,0,0,154,0.2987012987012987
MistrustB_7,L8,u->v,0,0,154,0.012987012987012988
MistrustB_7,L8,undirected,0,0,154,0.012987012987012988
MistrustB_7,L9,u->v,0,0,154,0.05844155844155844
MistrustB_7,L9,undirected,0,0,154,0.05844155844155844
MistrustB_7,L10,u->v,0,0,154,0.012987012987012988
MistrustB_7,L10,undirected,0,0,154,0.012987012987012988
MistrustB_8,Sleep_1,undirected,0,0,154,0.025974025974025976
MistrustB_8,Sleep_2,undirected,0,0,154,0.05194805194805195
MistrustB_8,Sleep_3,undirected,0,0,154,0.03896103896103896
MistrustB_8,Sleep_4,undirected,0,0,154,0.032467532467532464
MistrustB_8,Sleep_5,undirected,0,0,154,0.045454545454545456
MistrustB_8,Sleep_7,undirected,0,0,154,0.05194805194805195
MistrustB_8,L1,undirected,0,0,154,0.05844155844155845
MistrustB_8,L2,undirected,0,0,154,0.03896103896103896
MistrustB_8,L3,undirected,0,0,154,0.5779220779220778
MistrustB_8,L4,undirected,0,0,154,0.01948051948051948
MistrustB_8,L5,undirected,0,0,154,0.012987012987012988
MistrustB_8,L6,undirected,0,0,154,0.12337662337662338
MistrustB_8,L8,undirected,0,0,154,0.05844155844155844
MistrustB_8,L9,undirected,0,0,154,0.07792207792207792
MistrustB_8,L10,undirected,0,0,154,0.01948051948051948
MistrustB_9,Sleep_1,undirected,0,0,154,0.03246753246753247
MistrustB_9,Sleep_2,undirected,0,0,154,0.05194805194805195
MistrustB_9,Sleep_3,undirected,0,0,154,0.03896103896103896
MistrustB_9,Sleep_4,undirected,0,0,154,0.025974025974025976
MistrustB_9,Sleep_5,u->v,0,0,154,0.01948051948051948
MistrustB_9,Sleep_5,undirected,0,0,154,0.01948051948051948
MistrustB_9,Sleep_7,undirected,0,0,154,0.025974025974025976
MistrustB_9,L1,undirected,0,0,154,0.07142857142857142
MistrustB_9,L2,undirected,0,0,154,0.08441558441558442
MistrustB_9,L4,undirected,0,0,154,0.045454545454545456
MistrustB_9,L5,undirected,0,0,154,0.01948051948051948
MistrustB_9,L6,undirected,0,0,154,0.12337662337662339
MistrustB_9,L8,undirected,0,0,154,0.05844155844155845
MistrustB_9,L9,u->v,0,0,154,0.07142857142857142
MistrustB_9,L10,undirected,0,0,154,0.045454545454545456
MistrustB_10,Sleep_1,u->v,0,0,154,0.012987012987012988
MistrustB_10,Sleep_1,undirected,0,0,154,0.012987012987012988
MistrustB_10,Sleep_2,undirected,0,0,154,0.01948051948051948
MistrustB_10,Sleep_3,u->v,0,0,154,0.012987012987012988
MistrustB_10,Sleep_3,undirected,0,0,154,0.012987012987012988
MistrustB_10,Sleep_4,undirected,0,0,154,0.025974025974025976
MistrustB_10,Sleep_5,undirected,0,0,154,0.025974025974025976
MistrustB_10,Sleep_7,undirected,0,0,154,0.032467532467532464
MistrustB_10,L1,undirected,0,0,154,0.05194805194805195
MistrustB_10,L2,u->v,0,0,154,0.032467532467532464
MistrustB_10,L2,undirected,0,0,154,0.032467532467532464
MistrustB_10,L3,u->v,0,0,154,0.6168831168831169
MistrustB_10,L3,undirected,0,0,154,0.6168831168831169
MistrustB_10,L4,u->v,0,0,154,0.012987012987012988
MistrustB_10,L4,undirected,0,0,154,0.012987012987012988
MistrustB_10,L5,u->v,0,0,154,0.006493506493506494
MistrustB_10,L5,undirected,0,0,154,0.006493506493506494
MistrustB_10,L6,undirected,0,0,154,0.09740259740259741
MistrustB_10,L7,u->v,0,0,154,0.3181818181818182
MistrustB_10,L7,undirected,0,0,154,0.3181818181818182
MistrustB_10,L8,u->v,0,0,154,0.006493506493506494
MistrustB_10,L8,undirected,0,0,154,0.006493506493506494
MistrustB_10,L9,u->v,0,0,154,0.06493506493506493
MistrustB_10,L9,undirected,0,0,154,0.06493506493506493
MistrustB_10,L10,u->v,0,0,154,0.012987012987012988
MistrustB_10,L10,undirected,0,0,154,0.012987012987012988
Sleep_1,Sleep_2,undirected,0,0,154,0.07792207792207792
Sleep_1,Sleep_3,undirected,0,0,154,0.2987012987012987
Sleep_1,Sleep_5,undirected,0,0,154,0.025974025974025976
Sleep_1,Sleep_6,undirected,0,0,154,0.012987012987012988
Sleep_1,Sleep_7,undirected,0,0,154,0.025974025974025976
Sleep_1,L1,u->v,0,0,154,0.15584415584415584
Sleep_1,L1,undirected,0,0,154,0.15584415584415584
Sleep_1,L3,undirected,0,0,154,0.16233766233766234
Sleep_1,L4,undirected,0,0,154,0.05194805194805195
Sleep_1,L5,undirected,0,0,154,0.01948051948051948
Sleep_1,L6,u->v,0,0,154,0.05194805194805195
Sleep_1,L6,undirected,0,0,154,0.05194805194805195
Sleep_1,L7,u->v,0,0,154,0.01948051948051948
Sleep_1,L7,undirected,0,0,154,0.01948051948051948
Sleep_1,L8,u->v,0,0,154,0.01948051948051948
Sleep_1,L8,undirected,0,0,154,0.01948051948051948
Sleep_1,L9,u->v,0,0,154,0.03896103896103896
Sleep_1,L9,undirected,0,0,154,0.03896103896103896
Sleep_1,L10,undirected,0,0,154,0.35714285714285715
Sleep_2,Sleep_3,undirected,0,0,154,0.474025974025974
Sleep_2,Sleep_4,undirected,0,0,154,0.1948051948051948
Sleep_2,Sleep_6,undirected,0,0,154,0.12337662337662338
Sleep_2,L1,undirected,0,0,154,0.14935064935064934
Sleep_2,L4,u->v,0,0,154,0.07142857142857142
Sleep_2,L5,u->v,0,0,154,0.012987012987012988
Sleep_2,L5,undirected,0,0,154,0.012987012987012988
Sleep_2,L8,u->v,0,0,154,0.01948051948051948
Sleep_2,L8,undirected,0,0,154,0.01948051948051948
Sleep_2,L9,u->v,0,0,154,0.03896103896103896
Sleep_2,L10,u->v,0,0,154,0.33766233766233766
Sleep_3,Sleep_6,undirected,0,0,154,0.045454545454545456
Sleep_3,L5,undirected,0,0,154,0.045454545454545456
Sleep_3,L8,u->v,0,0,154,0.01948051948051948
Sleep_3,L8,undirected,0,0,154,0.01948051948051948
Sleep_3,L9,undirected,0,0,154,0.03896103896103896
Sleep_4,Sleep_6,undirected,0,0,154,0.05844155844155844
Sleep_4,L1,undirected,0,0,154,0.05194805194805195
Sleep_4,L2,undirected,0,0,154,0.6948051948051948
Sleep_4,L3,u->v,0,0,154,0.13636363636363635
Sleep_4,L3,undirected,0,0,154,0.13636363636363635
Sleep_4,L4,u->v,0,0,154,0.05844155844155844
Sleep_4,L4,undirected,0,0,154,0.05844155844155844
Sleep_4,L5,undirected,0,0,154,0.025974025974025976
Sleep_4,L6,undirected,0,0,154,0.06493506493506493
Sleep_4,L7,u->v,0,0,154,0.03896103896103896
Sleep_4,L7,undirected,0,0,154,0.03896103896103896
Sleep_4,L8,u->v,0,0,154,0.006493506493506494
Sleep_4,L8,undirected,0,0,154,0.006493506493506494
Sleep_4,L9,undirected,0,0,154,0.025974025974025976
Sleep_5,Sleep_6,undirected,0,0,154,0.05844155844155844
Sleep_5,Sleep_7,undirected,0,0,154,0.06493506493506494
Sleep_5,L1,u->v,0,0,154,0.045454545454545456
Sleep_5,L1,undirected,0,0,154,0.045454545454545456
Sleep_5,L2,undirected,0,0,154,0.7207792207792207
Sleep_5,L3,undirected,0,0,154,0.11688311688311688
Sleep_5,L4,u->v,0,0,154,0.045454545454545456
Sleep_5,L5,u->v,0,0,154,0.012987012987012988
Sleep_5,L5,undirected,0,0,154,0.012987012987012988
Sleep_5,L6,undirected,0,0,154,0.05844155844155845
Sleep_5,L7,undirected,0,0,154,0.03896103896103896
Sleep_5,L8,v->u,0,0,154,0.006493506493506494
Sleep_5,L8,undirected,0,0,154,0.006493506493506494
Sleep_5,L9,undirected,0,0,154,0.025974025974025976
Sleep_5,L10,undirected,0,0,154,0.5974025974025974
Sleep_6,Sleep_7,undirected,0,0,154,0.03896103896103896
Sleep_6,L1,u->v,0,0,154,0.03896103896103896
Sleep_6,L1,undirected,0,0,154,0.03896103896103896
Sleep_6,L2,u->v,0,0,154,0.7402597402597403
Sleep_6,L2,undirected,0,0,154,0.7402597402597403
Sleep_6,L3,u->v,0,0,154,0.11688311688311688
Sleep_6,L3,undirected,0,0,154,0.11688311688311688
Sleep_6,L4,u->v,0,0,154,0.05194805194805195
Sleep_6,L4,undirected,0,0,154,0.05194805194805195
Sleep_6,L5,v->u,0,0,154,0.006493506493506494
Sleep_6,L5,undirected,0,0,154,0.006493506493506494
Sleep_6,L6,undirected,0,0,154,0.03896103896103896
Sleep_6,L7,u->v,0,0,154,0.045454545454545456
Sleep_6,L8,v->u,0,0,154,0.01948051948051948
Sleep_6,L8,undirected,0,0,154,0.01948051948051948
Sleep_6,L9,u->v,0,0,154,0.012987012987012988
Sleep_6,L9,undirected,0,0,154,0.012987012987012988
Sleep_6,L10,u->v,0,0,154,0.5714285714285714
Sleep_6,L10,undirected,0,0,154,0.5714285714285714
Sleep_7,L1,u->v,0,0,154,0.07142857142857142
Sleep_7,L3,u->v,0,0,154,0.16233766233766234
Sleep_7,L3,undirected,0,0,154,0.16233766233766234
Sleep_7,L4,u->v,0,0,154,0.16883116883116883
Sleep_7,L5,undirected,0,0,154,0.01948051948051948
Sleep_7,L7,u->v,0,0,154,0.05844155844155844
Sleep_7,L7,undirected,0,0,154,0.05844155844155844
Sleep_7,L8,u->v,0,0,154,0
Sleep_7,L8,v->u,0,0,154,0
Sleep_7,L8,undirected,0,0,154,0
Sleep_7,L9,undirected,0,0,154,0.05194805194805195
Sleep_7,L10,undirected,0,0,154,0.38311688311688313
L1,L3,undirected,0,0,154,0.05844155844155844
L1,L5,v->u,0,0,154,0.18831168831168832
L1,L6,undirected,0,0,154,0.012987012987012988
L1,L7,undirected,0,0,154,0.08441558441558442
L1,L8,v->u,0,0,154,0.025974025974025976
L1,L8,undirected,0,0,154,0.025974025974025976
L1,L9,u->v,0,0,154,0.01948051948051948
L1,L9,undirected,0,0,154,0.01948051948051948
L2,L3,undirected,0,0,154,0.16233766233766234
L2,L5,undirected,0,0,154,0.07142857142857142
L2,L6,undirected,0,0,154,0.09740259740259741
L2,L7,undirected,0,0,154,0.11688311688311688
L2,L8,undirected,0,0,154,0.05194805194805195
L2,L9,undirected,0,0,154,0.03896103896103896
L2,L10,undirected,0,0,154,0.045454545454545456
L3,L4,undirected,0,0,154,0.032467532467532464
L3,L5,undirected,0,0,154,0.11688311688311688
L3,L7,undirected,0,0,154,0.045454545454545456
L3,L8,v->u,0,0,154,0.15584415584415584
L3,L8,undirected,0,0,154,0.15584415584415584
L3,L10,undirected,0,0,154,0.09740259740259741
L4,L5,undirected,0,0,154,0.05194805194805195
L4,L7,undirected,0,0,154,0.03896103896103896
L4,L8,v->u,0,0,154,0.01948051948051948
L5,L7,undirected,0,0,154,0.06493506493506493
L5,L8,undirected,0,0,154,0.06493506493506493
L5,L9,undirected,0,0,154,0.09090909090909091
L5,L10,undirected,0,0,154,0.03896103896103896
L6,L8,undirected,0,0,154,0.03896103896103896
L6,L9,undirected,0,0,154,0.012987012987012988
L6,L10,undirected,0,0,154,0.08441558441558442
L7,L8,v->u,0,0,154,0.05844155844155844
L7,L8,undirected,0,0,154,0.05844155844155844
L7,L10,undirected,0,0,154,0.1038961038961039
L8,L9,undirected,0,0,154,0.03896103896103896
L8,L10,undirected,0,0,154,0.03896103896103896
